genelistrounded,grRatio,CL,Gene,Cell Line
6898,1,MALME-3M  ,TAT,MALME-3M
7296,1,MALME-3M  ,TXNRD1,MALME-3M
8574,1,MALME-3M  ,AKR7A2,MALME-3M
3423,1,MALME-3M  ,IDS,MALME-3M
2184,0.991077311,MALME-3M  ,FAH,MALME-3M
2752,1,MALME-3M  ,GLUL,MALME-3M
51557,1,MALME-3M  ,LGSN,MALME-3M
1593,1,MALME-3M  ,CYP27A1,MALME-3M
7357,1,MALME-3M  ,UGCG,MALME-3M
151531,1,MALME-3M  ,UPP2,MALME-3M
7378,1,MALME-3M  ,UPP1,MALME-3M
15,1,MALME-3M  ,AANAT,MALME-3M
7083,1,MALME-3M  ,TK1,MALME-3M
7084,1,MALME-3M  ,TK2,MALME-3M
5959,1,MALME-3M  ,RDH5,MALME-3M
64802,1,MALME-3M  ,NMNAT1,MALME-3M
10861,1,MALME-3M  ,SLC26A1,MALME-3M
1811,1,MALME-3M  ,SLC26A3,MALME-3M
1836,1,MALME-3M  ,SLC26A2,MALME-3M
5337,1,MALME-3M  ,PLD1,MALME-3M
4247,1,MALME-3M  ,MGAT2,MALME-3M
10841,1,MALME-3M  ,FTCD,MALME-3M
112724,1,MALME-3M  ,RDH13,MALME-3M
145226,1,MALME-3M  ,RDH12,MALME-3M
195814,1,MALME-3M  ,SDR16C5,MALME-3M
51109,1,MALME-3M  ,RDH11,MALME-3M
57665,1,MALME-3M  ,RDH14,MALME-3M
10905,1,MALME-3M  ,MAN1A2,MALME-3M
4121,1,MALME-3M  ,MAN1A1,MALME-3M
57134,1,MALME-3M  ,MAN1C1,MALME-3M
1629,0.986299307,MALME-3M  ,DBT,MALME-3M
1738,0.791201488,MALME-3M  ,DLD,MALME-3M
593,0.986299307,MALME-3M  ,BCKDHA,MALME-3M
594,1,MALME-3M  ,BCKDHB,MALME-3M
6523,1,MALME-3M  ,SLC5A1,MALME-3M
6563,1,MALME-3M  ,SLC14A1,MALME-3M
8170,1,MALME-3M  ,SLC14A2,MALME-3M
366,1,MALME-3M  ,AQP9,MALME-3M
84720,1,MALME-3M  ,PIGO,MALME-3M
162466,1,MALME-3M  ,PHOSPHO1,MALME-3M
6470,1,MALME-3M  ,SHMT1,MALME-3M
84532,1,MALME-3M  ,ACSS1,MALME-3M
6888,0.999639585,MALME-3M  ,TALDO1,MALME-3M
2131,1,MALME-3M  ,EXT1,MALME-3M
2132,1,MALME-3M  ,EXT2,MALME-3M
2134,1,MALME-3M  ,EXTL1,MALME-3M
2137,1,MALME-3M  ,EXTL3,MALME-3M
129807,1,MALME-3M  ,NEU4,MALME-3M
4759,1,MALME-3M  ,NEU2,MALME-3M
55191,1,MALME-3M  ,NADSYN1,MALME-3M
549,0.997077951,MALME-3M  ,AUH,MALME-3M
55577,1,MALME-3M  ,NAGK,MALME-3M
6309,0,MALME-3M  ,SC5D,MALME-3M
3294,1,MALME-3M  ,HSD17B2,MALME-3M
54407,1,MALME-3M  ,SLC38A2,MALME-3M
81539,1,MALME-3M  ,SLC38A1,MALME-3M
55315,1,MALME-3M  ,SLC29A3,MALME-3M
7390,1,MALME-3M  ,UROS,MALME-3M
80055,1,MALME-3M  ,PGAP1,MALME-3M
80235,1,MALME-3M  ,PIGZ,MALME-3M
175,1,MALME-3M  ,AGA,MALME-3M
2571,1,MALME-3M  ,GAD1,MALME-3M
9453,1,MALME-3M  ,GGPS1,MALME-3M
60490,1,MALME-3M  ,PPCDC,MALME-3M
10400,1,MALME-3M  ,PEMT,MALME-3M
10554,1,MALME-3M  ,AGPAT1,MALME-3M
10555,1,MALME-3M  ,AGPAT2,MALME-3M
137964,1,MALME-3M  ,GPAT4,MALME-3M
55326,1,MALME-3M  ,AGPAT5,MALME-3M
56894,1,MALME-3M  ,AGPAT3,MALME-3M
56895,1,MALME-3M  ,AGPAT4,MALME-3M
3425,1,MALME-3M  ,IDUA,MALME-3M
9514,1,MALME-3M  ,GAL3ST1,MALME-3M
2628,1,MALME-3M  ,GATM,MALME-3M
57026,1,MALME-3M  ,PDXP,MALME-3M
5728,1,MALME-3M  ,PTEN,MALME-3M
5172,1,MALME-3M  ,SLC26A4,MALME-3M
4907,1,MALME-3M  ,NT5E,MALME-3M
3658,1,MALME-3M  ,IREB2,MALME-3M
48,1,MALME-3M  ,ACO1,MALME-3M
55650,1,MALME-3M  ,PIGV,MALME-3M
1468,1,MALME-3M  ,SLC25A10,MALME-3M
51179,1,MALME-3M  ,HAO2,MALME-3M
54363,1,MALME-3M  ,HAO1,MALME-3M
27235,1,MALME-3M  ,COQ2,MALME-3M
79087,1,MALME-3M  ,ALG12,MALME-3M
2523,1,MALME-3M  ,FUT1,MALME-3M
6581,1,MALME-3M  ,SLC22A3,MALME-3M
847,1,MALME-3M  ,CAT,MALME-3M
53947,1,MALME-3M  ,A4GALT,MALME-3M
10327,1,MALME-3M  ,AKR1A1,MALME-3M
231,1,MALME-3M  ,AKR1B1,MALME-3M
1716,1,MALME-3M  ,DGUOK,MALME-3M
50808,1,MALME-3M  ,AK3,MALME-3M
2544,1,MALME-3M  ,SLC37A4,MALME-3M
10965,1,MALME-3M  ,ACOT2,MALME-3M
953,1,MALME-3M  ,ENTPD1,MALME-3M
954,1,MALME-3M  ,ENTPD2,MALME-3M
955,1,MALME-3M  ,ENTPD6,MALME-3M
956,1,MALME-3M  ,ENTPD3,MALME-3M
957,1,MALME-3M  ,ENTPD5,MALME-3M
64841,1,MALME-3M  ,GNPNAT1,MALME-3M
55089,1,MALME-3M  ,SLC38A4,MALME-3M
28232,1,MALME-3M  ,SLCO3A1,MALME-3M
9488,1,MALME-3M  ,PIGB,MALME-3M
6715,1,MALME-3M  ,SRD5A1,MALME-3M
6716,1,MALME-3M  ,SRD5A2,MALME-3M
8443,1,MALME-3M  ,GNPAT,MALME-3M
226,1,MALME-3M  ,ALDOA,MALME-3M
230,1,MALME-3M  ,ALDOC,MALME-3M
6487,1,MALME-3M  ,ST3GAL3,MALME-3M
100,1,MALME-3M  ,ADA,MALME-3M
5372,1,MALME-3M  ,PMM1,MALME-3M
5373,1,MALME-3M  ,PMM2,MALME-3M
55276,1,MALME-3M  ,PGM2,MALME-3M
6529,1,MALME-3M  ,SLC6A1,MALME-3M
6538,1,MALME-3M  ,SLC6A11,MALME-3M
6539,1,MALME-3M  ,SLC6A12,MALME-3M
6540,1,MALME-3M  ,SLC6A13,MALME-3M
8309,1,MALME-3M  ,ACOX2,MALME-3M
3712,0.997077951,MALME-3M  ,IVD,MALME-3M
23483,1,MALME-3M  ,TGDS,MALME-3M
23057,1,MALME-3M  ,NMNAT2,MALME-3M
349565,1,MALME-3M  ,NMNAT3,MALME-3M
2548,1,MALME-3M  ,GAA,MALME-3M
11226,1,MALME-3M  ,GALNT6,MALME-3M
11227,1,MALME-3M  ,GALNT5,MALME-3M
114805,1,MALME-3M  ,GALNT13,MALME-3M
117248,1,MALME-3M  ,GALNT15,MALME-3M
2589,1,MALME-3M  ,GALNT1,MALME-3M
2590,1,MALME-3M  ,GALNT2,MALME-3M
2591,1,MALME-3M  ,GALNT3,MALME-3M
26290,1,MALME-3M  ,GALNT8,MALME-3M
50614,1,MALME-3M  ,GALNT9,MALME-3M
51809,1,MALME-3M  ,GALNT7,MALME-3M
55568,1,MALME-3M  ,GALNT10,MALME-3M
63917,1,MALME-3M  ,GALNT11,MALME-3M
79623,1,MALME-3M  ,GALNT14,MALME-3M
79695,1,MALME-3M  ,GALNT12,MALME-3M
8693,1,MALME-3M  ,GALNT4,MALME-3M
6505,1,MALME-3M  ,SLC1A1,MALME-3M
6506,1,MALME-3M  ,SLC1A2,MALME-3M
6507,1,MALME-3M  ,SLC1A3,MALME-3M
6511,1,MALME-3M  ,SLC1A6,MALME-3M
6512,1,MALME-3M  ,SLC1A7,MALME-3M
39,0.969990574,MALME-3M  ,ACAT2,MALME-3M
10678,1,MALME-3M  ,B3GNT2,MALME-3M
1036,1,MALME-3M  ,CDO1,MALME-3M
6476,1,MALME-3M  ,SI,MALME-3M
57282,1,MALME-3M  ,SLC4A10,MALME-3M
9498,1,MALME-3M  ,SLC4A8,MALME-3M
6448,1,MALME-3M  ,SGSH,MALME-3M
2542,1,MALME-3M  ,SLC37A4,MALME-3M
239,1,MALME-3M  ,ALOX12,MALME-3M
23396,1,MALME-3M  ,PIP5K1C,MALME-3M
8394,1,MALME-3M  ,PIP5K1A,MALME-3M
8395,1,MALME-3M  ,PIP5K1B,MALME-3M
5092,1,MALME-3M  ,PCBD1,MALME-3M
4597,0,MALME-3M  ,MVD,MALME-3M
26,1,MALME-3M  ,AOC1,MALME-3M
314,1,MALME-3M  ,AOC2,MALME-3M
8639,1,MALME-3M  ,AOC3,MALME-3M
3251,1,MALME-3M  ,HPRT1,MALME-3M
26873,1,MALME-3M  ,OPLAH,MALME-3M
2655,1,MALME-3M  ,GGCT,MALME-3M
6472,1,MALME-3M  ,SHMT2,MALME-3M
5834,1,MALME-3M  ,PYGB,MALME-3M
5836,1,MALME-3M  ,PYGL,MALME-3M
5837,1,MALME-3M  ,PYGM,MALME-3M
2181,1,MALME-3M  ,ACSL3,MALME-3M
978,1,MALME-3M  ,CDA,MALME-3M
2766,1,MALME-3M  ,GMPR,MALME-3M
51292,1,MALME-3M  ,GMPR2,MALME-3M
2135,1,MALME-3M  ,EXTL2,MALME-3M
8802,0.957566326,MALME-3M  ,SUCLG1,MALME-3M
8803,1,MALME-3M  ,SUCLA2,MALME-3M
11041,1,MALME-3M  ,B4GAT1,MALME-3M
284208,1,MALME-3M  ,B3GNTL1,MALME-3M
374907,1,MALME-3M  ,B3GNT8,MALME-3M
79369,1,MALME-3M  ,B3GNT4,MALME-3M
93010,1,MALME-3M  ,B3GNT7,MALME-3M
2651,1,MALME-3M  ,GCNT2,MALME-3M
65010,1,MALME-3M  ,SLC26A6,MALME-3M
1583,1,MALME-3M  ,CYP11A1,MALME-3M
291,1,MALME-3M  ,SLC25A4,MALME-3M
292,1,MALME-3M  ,SLC25A5,MALME-3M
293,1,MALME-3M  ,SLC25A6,MALME-3M
3158,0.999616717,MALME-3M  ,HMGCS2,MALME-3M
587,0.947009201,MALME-3M  ,BCAT2,MALME-3M
3242,0.991077311,MALME-3M  ,HPD,MALME-3M
3293,1,MALME-3M  ,HSD17B3,MALME-3M
216,1,MALME-3M  ,ALDH1A1,MALME-3M
224,1,MALME-3M  ,ALDH3A2,MALME-3M
501,1,MALME-3M  ,ALDH7A1,MALME-3M
8854,1,MALME-3M  ,ALDH1A2,MALME-3M
10317,1,MALME-3M  ,B3GALT5,MALME-3M
27306,1,MALME-3M  ,HPGDS,MALME-3M
5730,1,MALME-3M  ,PTGDS,MALME-3M
29920,1,MALME-3M  ,PYCR2,MALME-3M
65263,1,MALME-3M  ,PYCR3,MALME-3M
3283,1,MALME-3M  ,HSD3B1,MALME-3M
3028,0.996607782,MALME-3M  ,HSD17B10,MALME-3M
11164,1,MALME-3M  ,NUDT5,MALME-3M
3418,1,MALME-3M  ,IDH2,MALME-3M
8310,1,MALME-3M  ,ACOX3,MALME-3M
8228,1,MALME-3M  ,PNPLA4,MALME-3M
23539,1,MALME-3M  ,SLC16A8,MALME-3M
9123,1,MALME-3M  ,SLC16A3,MALME-3M
9194,1,MALME-3M  ,SLC16A7,MALME-3M
4507,1,MALME-3M  ,MTAP,MALME-3M
53354,1,MALME-3M  ,PANK1,MALME-3M
55229,1,MALME-3M  ,PANK4,MALME-3M
79646,1,MALME-3M  ,PANK3,MALME-3M
80025,1,MALME-3M  ,PANK2,MALME-3M
8647,1,MALME-3M  ,ABCB11,MALME-3M
8714,1,MALME-3M  ,ABCC3,MALME-3M
8869,1,MALME-3M  ,ST3GAL5,MALME-3M
51477,1,MALME-3M  ,ISYNA1,MALME-3M
7364,1,MALME-3M  ,UGT2B7,MALME-3M
7367,1,MALME-3M  ,UGT2B17,MALME-3M
5236,1,MALME-3M  ,PGM1,MALME-3M
2348,1,MALME-3M  ,FOLR1,MALME-3M
2351,1,MALME-3M  ,,MALME-3M
2352,1,MALME-3M  ,FOLR3,MALME-3M
29906,1,MALME-3M  ,ST8SIA5,MALME-3M
10588,1,MALME-3M  ,MTHFS,MALME-3M
5833,1,MALME-3M  ,PCYT2,MALME-3M
2593,1,MALME-3M  ,GAMT,MALME-3M
4128,1,MALME-3M  ,MAOA,MALME-3M
4129,1,MALME-3M  ,MAOB,MALME-3M
79178,1,MALME-3M  ,THTPA,MALME-3M
5297,1,MALME-3M  ,PI4KA,MALME-3M
5298,1,MALME-3M  ,PI4KB,MALME-3M
55361,1,MALME-3M  ,PI4K2A,MALME-3M
113235,1,MALME-3M  ,SLC46A1,MALME-3M
10768,1,MALME-3M  ,AHCYL1,MALME-3M
191,1,MALME-3M  ,AHCY,MALME-3M
140679,1,MALME-3M  ,SLC32A1,MALME-3M
2653,0.92224559,MALME-3M  ,GCSH,MALME-3M
2731,0.92224559,MALME-3M  ,GLDC,MALME-3M
275,0.92224559,MALME-3M  ,AMT,MALME-3M
55902,1,MALME-3M  ,ACSS2,MALME-3M
30833,1,MALME-3M  ,NT5C,MALME-3M
64850,1,MALME-3M  ,ETNPPL,MALME-3M
64902,1,MALME-3M  ,AGXT2,MALME-3M
266722,1,MALME-3M  ,HS6ST3,MALME-3M
90161,1,MALME-3M  ,HS6ST2,MALME-3M
9394,1,MALME-3M  ,HS6ST1,MALME-3M
1638,1,MALME-3M  ,DCT,MALME-3M
2821,0.974053147,MALME-3M  ,GPI,MALME-3M
112611,1,MALME-3M  ,RWDD2A,MALME-3M
97,1,MALME-3M  ,ACYP1,MALME-3M
98,1,MALME-3M  ,ACYP2,MALME-3M
27232,1,MALME-3M  ,GNMT,MALME-3M
1312,1,MALME-3M  ,COMT,MALME-3M
10396,1,MALME-3M  ,ATP8A1,MALME-3M
57194,1,MALME-3M  ,ATP10A,MALME-3M
5471,0,MALME-3M  ,PPAT,MALME-3M
1854,1,MALME-3M  ,DUT,MALME-3M
3340,1,MALME-3M  ,NDST1,MALME-3M
64579,1,MALME-3M  ,NDST4,MALME-3M
8509,1,MALME-3M  ,NDST2,MALME-3M
9348,1,MALME-3M  ,NDST3,MALME-3M
3795,1,MALME-3M  ,KHK,MALME-3M
124,1,MALME-3M  ,ADH1A,MALME-3M
125,1,MALME-3M  ,ADH1B,MALME-3M
126,1,MALME-3M  ,ADH1C,MALME-3M
127,1,MALME-3M  ,ADH4,MALME-3M
128,1,MALME-3M  ,ADH5,MALME-3M
130,1,MALME-3M  ,ADH6,MALME-3M
131,1,MALME-3M  ,ADH7,MALME-3M
137872,1,MALME-3M  ,ADHFE1,MALME-3M
284273,1,MALME-3M  ,ZADH2,MALME-3M
28,1,MALME-3M  ,ABO,MALME-3M
11182,1,MALME-3M  ,SLC2A6,MALME-3M
144195,1,MALME-3M  ,SLC2A14,MALME-3M
154091,1,MALME-3M  ,SLC2A12,MALME-3M
155184,1,MALME-3M  ,SLC2A7,MALME-3M
29988,1,MALME-3M  ,SLC2A8,MALME-3M
56606,1,MALME-3M  ,SLC2A9,MALME-3M
6517,1,MALME-3M  ,SLC2A4,MALME-3M
66035,1,MALME-3M  ,SLC2A11,MALME-3M
81031,1,MALME-3M  ,SLC2A10,MALME-3M
5264,1,MALME-3M  ,PHYH,MALME-3M
27034,1,MALME-3M  ,ACAD8,MALME-3M
113189,1,MALME-3M  ,CHST14,MALME-3M
166012,1,MALME-3M  ,CHST13,MALME-3M
50515,1,MALME-3M  ,CHST11,MALME-3M
55501,1,MALME-3M  ,CHST12,MALME-3M
10026,1,MALME-3M  ,PIGK,MALME-3M
128869,1,MALME-3M  ,PIGU,MALME-3M
51604,1,MALME-3M  ,PIGT,MALME-3M
8733,1,MALME-3M  ,GPAA1,MALME-3M
94005,1,MALME-3M  ,PIGS,MALME-3M
36,1,MALME-3M  ,ACADSB,MALME-3M
51146,1,MALME-3M  ,A4GNT,MALME-3M
3034,0.994637082,MALME-3M  ,HAL,MALME-3M
10229,1,MALME-3M  ,COQ7,MALME-3M
4668,1,MALME-3M  ,NAGA,MALME-3M
8942,0.99643154,MALME-3M  ,KYNU,MALME-3M
6799,1,MALME-3M  ,SULT1A2,MALME-3M
6817,1,MALME-3M  ,SULT1A1,MALME-3M
6818,1,MALME-3M  ,SULT1A3,MALME-3M
1644,1,MALME-3M  ,DDC,MALME-3M
3067,1,MALME-3M  ,HDC,MALME-3M
2618,1,MALME-3M  ,GART,MALME-3M
197258,1,MALME-3M  ,FCSK,MALME-3M
2235,1,MALME-3M  ,FECH,MALME-3M
23169,1,MALME-3M  ,SLC35D1,MALME-3M
4245,1,MALME-3M  ,MGAT1,MALME-3M
4842,1,MALME-3M  ,NOS1,MALME-3M
4843,1,MALME-3M  ,NOS2,MALME-3M
4844,1,MALME-3M  ,NOS2P2,MALME-3M
4845,1,MALME-3M  ,NOS2P1,MALME-3M
4846,1,MALME-3M  ,NOS3,MALME-3M
10993,1,MALME-3M  ,SDS,MALME-3M
1603,1,MALME-3M  ,DAD1,MALME-3M
1650,1,MALME-3M  ,DDOST,MALME-3M
6184,1,MALME-3M  ,RPN1,MALME-3M
6185,1,MALME-3M  ,RPN2,MALME-3M
80142,1,MALME-3M  ,PTGES2,MALME-3M
9536,1,MALME-3M  ,PTGES,MALME-3M
2271,0.928088087,MALME-3M  ,FH,MALME-3M
246213,1,MALME-3M  ,SLC17A8,MALME-3M
57030,1,MALME-3M  ,SLC17A7,MALME-3M
57084,1,MALME-3M  ,SLC17A6,MALME-3M
2583,1,MALME-3M  ,B4GALNT1,MALME-3M
51227,1,MALME-3M  ,PIGP,MALME-3M
5277,1,MALME-3M  ,PIGA,MALME-3M
5279,1,MALME-3M  ,PIGC,MALME-3M
5283,1,MALME-3M  ,PIGH,MALME-3M
8818,1,MALME-3M  ,DPM2,MALME-3M
9091,1,MALME-3M  ,PIGQ,MALME-3M
376497,1,MALME-3M  ,SLC27A1,MALME-3M
54187,1,MALME-3M  ,NANS,MALME-3M
7841,1,MALME-3M  ,MOGS,MALME-3M
246,1,MALME-3M  ,ALOX15,MALME-3M
247,1,MALME-3M  ,ALOX15B,MALME-3M
410,1,MALME-3M  ,ARSA,MALME-3M
6319,1,MALME-3M  ,SCD,MALME-3M
10998,1,MALME-3M  ,SLC27A5,MALME-3M
1152,1,MALME-3M  ,CKB,MALME-3M
1158,1,MALME-3M  ,CKM,MALME-3M
3931,1,MALME-3M  ,LCAT,MALME-3M
27349,1,MALME-3M  ,MCAT,MALME-3M
10007,1,MALME-3M  ,GNPDA1,MALME-3M
132789,1,MALME-3M  ,GNPDA2,MALME-3M
5223,1,MALME-3M  ,PGAM1,MALME-3M
5224,1,MALME-3M  ,PGAM2,MALME-3M
669,1,MALME-3M  ,BPGM,MALME-3M
1586,1,MALME-3M  ,CYP17A1,MALME-3M
38,0.996607782,MALME-3M  ,ACAT1,MALME-3M
142680,1,MALME-3M  ,SLC34A3,MALME-3M
2224,0,MALME-3M  ,FDPS,MALME-3M
11285,1,MALME-3M  ,B4GALT7,MALME-3M
2629,1,MALME-3M  ,GBA,MALME-3M
10560,1,MALME-3M  ,SLC19A2,MALME-3M
80704,1,MALME-3M  ,SLC19A3,MALME-3M
6533,1,MALME-3M  ,SLC6A6,MALME-3M
6489,1,MALME-3M  ,ST8SIA1,MALME-3M
1581,1,MALME-3M  ,CYP7A1,MALME-3M
11253,1,MALME-3M  ,MAN1B1,MALME-3M
89874,0.991135737,MALME-3M  ,SLC25A21,MALME-3M
26227,0.792364976,MALME-3M  ,PHGDH,MALME-3M
2597,1,MALME-3M  ,GAPDH,MALME-3M
26330,1,MALME-3M  ,GAPDHS,MALME-3M
1589,1,MALME-3M  ,CYP21A2,MALME-3M
8534,1,MALME-3M  ,CHST1,MALME-3M
10257,1,MALME-3M  ,ABCC4,MALME-3M
5211,1,MALME-3M  ,PFKL,MALME-3M
5213,1,MALME-3M  ,PFKM,MALME-3M
5214,1,MALME-3M  ,PFKP,MALME-3M
118881,1,MALME-3M  ,COMTD1,MALME-3M
1118,1,MALME-3M  ,CHIT1,MALME-3M
27159,1,MALME-3M  ,CHIA,MALME-3M
54682,1,MALME-3M  ,MANSC1,MALME-3M
10057,1,MALME-3M  ,ABCC5,MALME-3M
6559,1,MALME-3M  ,SLC12A3,MALME-3M
9154,1,MALME-3M  ,SLC28A1,MALME-3M
7389,1,MALME-3M  ,UROD,MALME-3M
55312,1,MALME-3M  ,RFK,MALME-3M
383,1,MALME-3M  ,ARG1,MALME-3M
6649,1,MALME-3M  ,SOD3,MALME-3M
10157,0.997205675,MALME-3M  ,AASS,MALME-3M
1632,1,MALME-3M  ,ECI1,MALME-3M
8564,0.99643154,MALME-3M  ,KMO,MALME-3M
27430,1,MALME-3M  ,MAT2B,MALME-3M
4143,1,MALME-3M  ,MAT1A,MALME-3M
4144,1,MALME-3M  ,MAT2A,MALME-3M
5198,0,MALME-3M  ,PFAS,MALME-3M
3628,1,MALME-3M  ,INPP1,MALME-3M
1119,1,MALME-3M  ,CHKA,MALME-3M
1120,1,MALME-3M  ,CHKB,MALME-3M
30815,1,MALME-3M  ,ST6GALNAC6,MALME-3M
166785,1,MALME-3M  ,MMAA,MALME-3M
8528,1,MALME-3M  ,DDO,MALME-3M
1572,1,MALME-3M  ,CYP2F1,MALME-3M
134526,1,MALME-3M  ,ACOT12,MALME-3M
570,1,MALME-3M  ,BAAT,MALME-3M
6573,1,MALME-3M  ,SLC19A1,MALME-3M
2023,1,MALME-3M  ,ENO1,MALME-3M
2026,1,MALME-3M  ,ENO2,MALME-3M
2027,1,MALME-3M  ,ENO3,MALME-3M
26237,1,MALME-3M  ,,MALME-3M
3422,1,MALME-3M  ,IDI1,MALME-3M
91734,1,MALME-3M  ,IDI2,MALME-3M
29929,1,MALME-3M  ,ALG6,MALME-3M
51251,1,MALME-3M  ,NT5C3A,MALME-3M
471,0,MALME-3M  ,ATIC,MALME-3M
3990,1,MALME-3M  ,LIPC,MALME-3M
4837,1,MALME-3M  ,NNMT,MALME-3M
51302,1,MALME-3M  ,CYP39A1,MALME-3M
10870,1,MALME-3M  ,HCST,MALME-3M
23533,1,MALME-3M  ,PIK3R5,MALME-3M
5290,1,MALME-3M  ,PIK3CA,MALME-3M
5291,1,MALME-3M  ,PIK3CB,MALME-3M
5293,1,MALME-3M  ,PIK3CD,MALME-3M
5294,1,MALME-3M  ,PIK3CG,MALME-3M
5295,1,MALME-3M  ,PIK3R1,MALME-3M
5296,1,MALME-3M  ,PIK3R2,MALME-3M
8503,1,MALME-3M  ,PIK3R3,MALME-3M
9487,1,MALME-3M  ,PIGL,MALME-3M
11283,1,MALME-3M  ,CYP4F8,MALME-3M
290,1,MALME-3M  ,ANPEP,MALME-3M
5742,1,MALME-3M  ,PTGS1,MALME-3M
5743,1,MALME-3M  ,PTGS2,MALME-3M
644,1,MALME-3M  ,BLVRA,MALME-3M
645,1,MALME-3M  ,BLVRB,MALME-3M
3419,1,MALME-3M  ,IDH3A,MALME-3M
3420,1,MALME-3M  ,IDH3B,MALME-3M
3421,1,MALME-3M  ,IDH3G,MALME-3M
9058,1,MALME-3M  ,SLC13A2,MALME-3M
10402,1,MALME-3M  ,ST3GAL6,MALME-3M
55808,1,MALME-3M  ,ST6GALNAC1,MALME-3M
6518,1,MALME-3M  ,SLC2A5,MALME-3M
6534,1,MALME-3M  ,SLC6A7,MALME-3M
6342,1,MALME-3M  ,SCP2,MALME-3M
11309,1,MALME-3M  ,SLCO2B1,MALME-3M
64131,1,MALME-3M  ,XYLT1,MALME-3M
64132,1,MALME-3M  ,XYLT2,MALME-3M
6713,0,MALME-3M  ,SQLE,MALME-3M
1621,1,MALME-3M  ,DBH,MALME-3M
26002,1,MALME-3M  ,MOXD1,MALME-3M
2203,1,MALME-3M  ,FBP1,MALME-3M
8789,1,MALME-3M  ,FBP2,MALME-3M
80270,1,MALME-3M  ,HSD3B7,MALME-3M
9791,1,MALME-3M  ,PTDSS1,MALME-3M
1178,1,MALME-3M  ,CLC,MALME-3M
29124,1,MALME-3M  ,LGALS13,MALME-3M
5321,1,MALME-3M  ,PLA2G4A,MALME-3M
121278,1,MALME-3M  ,TPH2,MALME-3M
7166,1,MALME-3M  ,TPH1,MALME-3M
26279,1,MALME-3M  ,PLA2G2D,MALME-3M
30814,1,MALME-3M  ,PLA2G2E,MALME-3M
5319,1,MALME-3M  ,PLA2G1B,MALME-3M
5320,1,MALME-3M  ,PLA2G2A,MALME-3M
5322,1,MALME-3M  ,PLA2G5,MALME-3M
64600,1,MALME-3M  ,PLA2G2F,MALME-3M
81579,1,MALME-3M  ,PLA2G12A,MALME-3M
8399,1,MALME-3M  ,PLA2G10,MALME-3M
11181,1,MALME-3M  ,TREH,MALME-3M
2572,1,MALME-3M  ,GAD2,MALME-3M
51380,1,MALME-3M  ,CSAD,MALME-3M
64080,1,MALME-3M  ,RBKS,MALME-3M
1559,1,MALME-3M  ,CYP2C9,MALME-3M
8801,1,MALME-3M  ,SUCLG2,MALME-3M
6561,1,MALME-3M  ,SLC13A1,MALME-3M
8833,0,MALME-3M  ,GMPS,MALME-3M
23743,1,MALME-3M  ,BHMT2,MALME-3M
635,1,MALME-3M  ,BHMT,MALME-3M
5860,1,MALME-3M  ,QDPR,MALME-3M
1040,0.999688357,MALME-3M  ,CDS1,MALME-3M
23632,1,MALME-3M  ,CA14,MALME-3M
377677,1,MALME-3M  ,CA13,MALME-3M
759,1,MALME-3M  ,CA1,MALME-3M
760,1,MALME-3M  ,CA2,MALME-3M
761,1,MALME-3M  ,CA3,MALME-3M
762,1,MALME-3M  ,CA4,MALME-3M
766,1,MALME-3M  ,CA7,MALME-3M
768,1,MALME-3M  ,CA9,MALME-3M
771,1,MALME-3M  ,CA12,MALME-3M
2538,1,MALME-3M  ,G6PC,MALME-3M
57818,1,MALME-3M  ,G6PC2,MALME-3M
92579,1,MALME-3M  ,G6PC3,MALME-3M
9653,1,MALME-3M  ,HS2ST1,MALME-3M
52,1,MALME-3M  ,ACP1,MALME-3M
2746,1,MALME-3M  ,GLUD1,MALME-3M
2747,1,MALME-3M  ,GLUD2,MALME-3M
5286,1,MALME-3M  ,PIK3C2A,MALME-3M
5288,1,MALME-3M  ,PIK3C2G,MALME-3M
5289,1,MALME-3M  ,PIK3C3,MALME-3M
2632,1,MALME-3M  ,GBE1,MALME-3M
26062,1,MALME-3M  ,HYAL6P,MALME-3M
6557,1,MALME-3M  ,SLC12A1,MALME-3M
6558,1,MALME-3M  ,SLC12A2,MALME-3M
158,1,MALME-3M  ,ADSL,MALME-3M
2525,1,MALME-3M  ,FUT3,MALME-3M
55163,1,MALME-3M  ,PNPO,MALME-3M
5019,1,MALME-3M  ,OXCT1,MALME-3M
64064,1,MALME-3M  ,OXCT2,MALME-3M
171425,1,MALME-3M  ,CLYBL,MALME-3M
1584,1,MALME-3M  ,CYP11B1,MALME-3M
8608,1,MALME-3M  ,RDH16,MALME-3M
2182,1,MALME-3M  ,ACSL4,MALME-3M
22305,1,MALME-3M  ,Vmn2r37,MALME-3M
2762,1,MALME-3M  ,GMDS,MALME-3M
7371,1,MALME-3M  ,UCK2,MALME-3M
83549,1,MALME-3M  ,UCK1,MALME-3M
6543,1,MALME-3M  ,SLC8A2,MALME-3M
6546,1,MALME-3M  ,SLC8A1,MALME-3M
6547,1,MALME-3M  ,SLC8A3,MALME-3M
2974,1,MALME-3M  ,GUCY1B2,MALME-3M
2977,1,MALME-3M  ,GUCY1A2,MALME-3M
2982,1,MALME-3M  ,GUCY1A1,MALME-3M
2983,1,MALME-3M  ,GUCY1B1,MALME-3M
2984,1,MALME-3M  ,GUCY2C,MALME-3M
2986,1,MALME-3M  ,GUCY2F,MALME-3M
