TYPE	ID_NAME	ID_DESCRIPTION	DATA_POSTPROCESSING	DATASET	CANCER TYPE	SUBTYPE	ENDPOINT	COHORT	CONTRIBUTOR	ARRAY TYPE	PROBE ID	N	CUTPOINT	MINIMUM P-VALUE	CORRECTED P-VALUE	ln(HR-high / HR-low)	COX P-VALUE	ln(HR)	HR [95% CI-low CI-upp]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	E-TABM-158	Breast cancer		Overall Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	207396_s_at	117	0.470085	0.0380219	0.413989	-0.659891	0.275018	-0.353777	0.70 [0.37 - 1.33]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	E-TABM-158	Breast cancer		Distant Metastasis Free Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	207396_s_at	117	0.461538	0.00450069	0.0871037	-1.14918	0.388232	-0.346529	0.71 [0.32 - 1.55]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE3494-GPL96	Breast cancer		Disease Specific Survival	Uppsala (1987-1989)	Miller	HG-U133A	207396_s_at	236	0.444915	0.00149019	0.0355406	0.913314	0.00159665	1.11398	3.05 [1.53 - 6.08]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE4922-GPL96	Breast cancer		Disease Free Survival	Uppsala (1987-1989)	Ivshina	HG-U133A	207396_s_at	249	0.313253	0.000167461	0.00550531	0.99913	0.000611465	1.03162	2.81 [1.56 - 5.06]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE2990	Breast cancer		Relapse Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	207396_s_at	62	0.83871	0.000264021	0.00818038	1.75336	0.707345	0.092142	1.10 [0.68 - 1.77]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE2990	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	207396_s_at	125	0.84	0.00572679	0.105267	1.06148	0.123322	0.585282	1.80 [0.85 - 3.78]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE2990	Breast cancer		Relapse Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	207396_s_at	125	0.248	0.0351512	0.393428	0.966852	0.414234	0.241882	1.27 [0.71 - 2.28]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE2990	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	207396_s_at	54	0.833333	0.00301028	0.0631643	1.74043	0.709043	0.112294	1.12 [0.62 - 2.02]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE7390	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	207396_s_at	198	0.641414	7.55539e-06	0.000346495	1.11095	0.00026299	0.748505	2.11 [1.41 - 3.16]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE7390	Breast cancer		Overall Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	207396_s_at	198	0.641414	2.85948e-05	0.00115127	1.08573	0.00087406	0.71944	2.05 [1.34 - 3.14]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE7390	Breast cancer		Relapse Free Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	207396_s_at	198	0.242424	5.88965e-05	0.00219298	1.31767	0.00613629	0.468359	1.60 [1.14 - 2.23]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE12945	Colorectal cancer		Disease Free Survival	Berlin	Staub	HG-U133A	207396_s_at	51	0.45098	0.103666	-	-1.63268	0.302771	-0.963467	0.38 [0.06 - 2.38]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE12945	Colorectal cancer		Overall Survival	Berlin	Staub	HG-U133A	207396_s_at	62	0.887097	0.0634327	-	1.17562	0.458156	0.472931	1.60 [0.46 - 5.60]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17536	Colorectal cancer		Disease Free Survival	MCC	Smith	HG-U133_Plus_2	207396_s_at	145	0.655172	0.0315559	0.366421	-0.880349	0.220154	-0.734845	0.48 [0.15 - 1.55]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17536	Colorectal cancer		Disease Specific Survival	MCC	Smith	HG-U133_Plus_2	207396_s_at	177	0.531073	0.0238654	0.303164	-0.638503	0.254822	-0.514625	0.60 [0.25 - 1.45]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17536	Colorectal cancer		Overall Survival	MCC	Smith	HG-U133_Plus_2	207396_s_at	177	0.536723	0.0358547	0.398546	-0.507829	0.417521	-0.324766	0.72 [0.33 - 1.58]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE14333	Colorectal cancer		Disease Free Survival	Melbourne	Jorissen	HG-U133_Plus_2	207396_s_at	226	0.615044	0.0569278	-	-0.605249	0.204521	-0.401758	0.67 [0.36 - 1.24]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17537	Colorectal cancer		Overall Survival	VMC	Smith	HG-U133_Plus_2	207396_s_at	55	0.109091	0.158372	-	-0.770792	0.54554	-0.387887	0.68 [0.19 - 2.39]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17537	Colorectal cancer		Disease Free Survival	VMC	Smith	HG-U133_Plus_2	207396_s_at	55	0.581818	0.16616	-	-0.698431	0.565546	-0.4463	0.64 [0.14 - 2.93]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17537	Colorectal cancer		Disease Specific Survival	VMC	Smith	HG-U133_Plus_2	207396_s_at	49	0.102041	0.127819	-	-1.15165	0.388017	-0.642195	0.53 [0.12 - 2.26]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE11595	Esophagus cancer	Adenocarcinoma	Overall Survival	Sutton	Giddings	CRUKDMF_22K_v1.0.0	730269	34	0.823529	0.155404	-	-1.01783	0.882317	0.143895	1.15 [0.17 - 7.76]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE22138	Eye cancer	Uveal melanoma	Distant Metastasis Free Survival	BRCIC	Laurent	HG-U133_Plus_2	207396_s_at	63	0.126984	0.270871	-	0.655216	0.570972	0.0836965	1.09 [0.81 - 1.45]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE2837	Head and neck cancer	Squamous cell carcinoma	Relapse Free Survival	VUMC, VAMC, UTMDACC (1992-2005)	Chung	U133_X3P	g5031952_3p_a_at	28	0.571429	0.151538	-	0.769408	0.965095	0.0119504	1.01 [0.59 - 1.73]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	jacob-00182-CANDF	Lung cancer	Adenocarcinoma	Overall Survival	CAN/DF	Shedden	HG-U133A	207396_s_at	82	0.231707	0.102035	-	0.772955	0.638561	0.252308	1.29 [0.45 - 3.69]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	HARVARD-LC	Lung cancer	Adenocarcinoma	Overall Survival	Harvard	Beer	HG-U95A	38161_at	84	0.809524	0.0333732	0.380255	0.666757	0.0868639	0.955325	2.60 [0.87 - 7.76]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	jacob-00182-HLM	Lung cancer	Adenocarcinoma	Overall Survival	HLM	Shedden	HG-U133A	207396_s_at	79	0.43038	0.0364224	0.402637	0.555201	0.196154	0.627682	1.87 [0.72 - 4.85]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	MICHIGAN-LC	Lung cancer	Adenocarcinoma	Overall Survival	Michigan (1994-2000)	Beer	HuGeneFL	Y09022_at	86	0.872093	0.00950369	0.155379	1.23736	0.769564	0.100219	1.11 [0.57 - 2.16]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	jacob-00182-MSK	Lung cancer	Adenocarcinoma	Overall Survival	MSK	Shedden	HG-U133A	207396_s_at	104	0.711538	0.0264865	0.325652	0.718926	0.173645	0.720341	2.06 [0.73 - 5.80]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE13213	Lung cancer	Adenocarcinoma	Overall Survival	Nagoya (1995-1999, 2002-2004)	Tomida	G4112F	A_24_P414269	117	0.641026	1.15972e-05	0.000510914	1.19995	0.000734229	0.942661	2.57 [1.49 - 4.44]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE13213	Lung cancer	Adenocarcinoma	Overall Survival	Nagoya (1995-1999, 2002-2004)	Tomida	G4112F	A_23_P7005	117	0.837607	0.0148782	0.216713	0.770244	0.0846213	0.611752	1.84 [0.92 - 3.70]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE31210	Lung cancer	Adenocarcinoma	Overall Survival	NCCRI	Okayama	HG-U133_Plus_2	207396_s_at	204	0.715686	5.92906e-08	3.93887e-06	1.84069	1.89768e-05	2.26999	9.68 [3.42 - 27.39]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE31210	Lung cancer	Adenocarcinoma	Relapse Free Survival	NCCRI	Okayama	HG-U133_Plus_2	207396_s_at	204	0.681373	9.7089e-13	1.10437e-10	1.81838	1.32344e-08	2.20945	9.11 [4.25 - 19.52]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	jacob-00182-UM	Lung cancer	Adenocarcinoma	Overall Survival	UM	Shedden	HG-U133A	207396_s_at	178	0.837079	0.0117856	0.182573	0.610641	0.438098	0.260872	1.30 [0.67 - 2.51]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE11117	Lung cancer	NSCLC	Overall Survival	Basel (2002-2005)	Baty	Novachip human 34.5k	H200013885	41	0.780488	0.0988997	-	0.735264	0.580011	0.164824	1.18 [0.66 - 2.11]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE11117	Lung cancer	NSCLC	Overall Survival	Basel (2002-2005)	Baty	Novachip human 34.5k	H300011935	41	0.463415	0.0202692	0.270486	1.01227	0.228556	0.379993	1.46 [0.79 - 2.71]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE3141	Lung cancer	NSCLC	Overall Survival	Duke	Bild	HG-U133_Plus_2	207396_s_at	111	0.747748	0.0074529	0.129103	-0.941712	0.451134	-0.145013	0.87 [0.59 - 1.26]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE14814	Lung cancer	NSCLC	Overall Survival	JRB.10	Zhu	HG-U133A	207396_s_at	90	0.3	0.0558073	-	0.780953	0.792206	-0.0812703	0.92 [0.50 - 1.69]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE14814	Lung cancer	NSCLC	Disease Specific Survival	JRB.10	Zhu	HG-U133A	207396_s_at	90	0.3	0.0732187	-	0.855072	0.739411	0.112456	1.12 [0.58 - 2.17]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE4716-GPL3696	Lung cancer	NSCLC	Overall Survival	Nagoya (1995-1996)	Tomida	GF201	3327	50	0.14	0.145154	-	-0.805428	0.994259	-0.0020118	1.00 [0.58 - 1.73]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE8894	Lung cancer	NSCLC	Relapse Free Survival	Seoul (1995-2005)	Lee	HG-U133_Plus_2	207396_s_at	138	0.217391	0.0981467	-	0.536232	0.660534	0.0550357	1.06 [0.83 - 1.35]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE4573	Lung cancer	Squamous cell carcinoma	Overall Survival	Michigan (1991-2002)	Raponi	HG-U133A	207396_s_at	129	0.883721	0.0263057	0.324134	-0.997463	0.782148	-0.0700978	0.93 [0.57 - 1.53]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17710	Lung cancer	Squamous cell carcinoma	Overall Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	4124	56	0.892857	0.0876015	-	-1.18728	0.928534	0.0211162	1.02 [0.64 - 1.62]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17710	Lung cancer	Squamous cell carcinoma	Relapse Free Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	41735	56	0.196429	0.0939162	-	0.870039	0.724152	-0.0894172	0.91 [0.56 - 1.50]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17710	Lung cancer	Squamous cell carcinoma	Relapse Free Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	9390	56	0.839286	0.0659244	-	-1.06545	0.745314	-0.101601	0.90 [0.49 - 1.67]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17710	Lung cancer	Squamous cell carcinoma	Overall Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	41735	56	0.892857	0.0876015	-	-1.18728	0.707269	-0.0920251	0.91 [0.56 - 1.47]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17710	Lung cancer	Squamous cell carcinoma	Relapse Free Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	4124	56	0.125	0.0799027	-	1.22124	0.926922	0.0222156	1.02 [0.64 - 1.64]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17710	Lung cancer	Squamous cell carcinoma	Overall Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	9390	56	0.839286	0.0697944	-	-1.05858	0.699965	-0.119353	0.89 [0.48 - 1.63]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	207396_s_at	278	0.104317	0.111922	-	0.715411	0.273949	0.223245	1.25 [0.84 - 1.86]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	DUKE-OC	Ovarian cancer		Overall Survival	Duke	Bild	HG-U133A	207396_s_at	133	0.383459	0.0162553	0.231075	0.648369	0.214598	0.205945	1.23 [0.89 - 1.70]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE8841	Ovarian cancer		Overall Survival	Milan (1992-2003)	Marchini	G4100A	2594	81	0.802469	3.56667e-05	0.00140294	1.95068	0.0115804	0.997457	2.71 [1.25 - 5.88]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE26712	Ovarian cancer		Disease Free Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	207396_s_at	185	0.248649	0.17079	-	0.264111	0.937363	-0.0149362	0.99 [0.68 - 1.43]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE26712	Ovarian cancer		Overall Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	207396_s_at	185	0.897297	0.0346373	0.389656	-0.756321	0.36875	-0.187287	0.83 [0.55 - 1.25]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17260	Ovarian cancer		Progression Free Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_24_P414269	110	0.845455	0.0302759	0.35644	0.618598	0.112195	0.325837	1.39 [0.93 - 2.07]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17260	Ovarian cancer		Progression Free Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P7005	110	0.881818	0.00255624	0.0553363	0.939195	0.0580392	0.461464	1.59 [0.98 - 2.56]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17260	Ovarian cancer		Overall Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_24_P414269	110	0.845455	0.0655191	-	0.659204	0.188014	0.365556	1.44 [0.84 - 2.48]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE17260	Ovarian cancer		Overall Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P7005	110	0.872727	0.00869265	0.14522	0.944921	0.240493	0.371801	1.45 [0.78 - 2.70]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE14764	Ovarian cancer		Overall Survival	TOC	Denkert	HG-U133A	207396_s_at	80	0.475	0.0922269	-	-0.742316	0.974092	0.0126702	1.01 [0.47 - 2.18]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE16560	Prostate cancer		Overall Survival	Sweden (1977-1999)	Sboner	6K DASL	DAP3_3043	281	0.192171	0.00190176	0.0434609	0.592294	0.0035228	0.328264	1.39 [1.11 - 1.73]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE19234	Skin cancer	Melanoma	Overall Survival	NYU	Bogunovic	HG-U133_Plus_2	207396_s_at	38	0.342105	0.000982709	0.025115	1.93156	0.00133364	1.98693	7.29 [2.17 - 24.55]
GENE	ALG3	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)	None	GSE30929	Soft tissue cancer	Liposarcoma	Distant Recurrence Free Survival	MSKCC (1993-2008)	Gobble	HG-U133A	207396_s_at	140	0.25	0.185164	-	-0.404675	0.863294	0.101239	1.11 [0.35 - 3.50]

TYPE	ID_NAME	ID_DESCRIPTION	DATA_POSTPROCESSING	DATASET	CANCER TYPE	SUBTYPE	ENDPOINT	COHORT	CONTRIBUTOR	ARRAY TYPE	PROBE ID	N	CUTPOINT	MINIMUM P-VALUE	CORRECTED P-VALUE	ln(HR-high / HR-low)	COX P-VALUE	ln(HR)	HR [95% CI-low CI-upp]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE5287	Bladder cancer		Overall Survival	Aarhus (1995-2004)	Als	HG-U133A	218203_at	30	0.366667	0.0387769	0.419259	-0.863947	0.705234	-0.193234	0.82 [0.30 - 2.24]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE13507	Bladder cancer		Overall Survival	CNUH	Kim	Human-6 v2	ILMN_1664449	165	0.339394	0.0265171	0.325909	-0.534082	0.716332	-0.056288	0.95 [0.70 - 1.28]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE13507	Bladder cancer	Transitional cell carcinoma 	Disease Specific Survival	CNUH	Kim	Human-6 v2	ILMN_1664449	165	0.339394	0.00397403	0.0789112	-0.986991	0.375645	-0.205257	0.81 [0.52 - 1.28]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE12417-GPL96	Blood cancer	AML	Overall Survival	AMLCG (1999-2003)	Metzeler	HG-U133A	218203_at	163	0.834356	0.141762	-	0.373182	0.25354	0.237301	1.27 [0.84 - 1.91]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE12417-GPL97	Blood cancer	AML	Overall Survival	AMLCG (1999-2003)	Metzeler	HG-U133B	222556_at	163	0.754601	0.0492516	0.487116	-0.505315	0.66028	0.186569	1.21 [0.52 - 2.77]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE12417-GPL570	Blood cancer	AML	Overall Survival	AMLCG (2004)	Metzeler	HG-U133_Plus_2	222556_at	79	0.708861	0.0568509	-	0.583929	0.318186	0.557397	1.75 [0.58 - 5.22]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE12417-GPL570	Blood cancer	AML	Overall Survival	AMLCG (2004)	Metzeler	HG-U133_Plus_2	218203_at	79	0.797468	0.00081085	0.0213636	1.02917	0.104708	0.673528	1.96 [0.87 - 4.42]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE5122	Blood cancer	AML	Overall Survival	San Diego	Raponi	HG-U133A	218203_at	58	0.724138	0.122034	-	0.46814	0.758364	0.113877	1.12 [0.54 - 2.32]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE8970	Blood cancer	AML	Overall Survival	San Diego	Raponi	HG-U133A	218203_at	34	0.147059	0.0057803	0.106034	-1.46093	0.99552	-0.00318217	1.00 [0.33 - 3.03]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE4475	Blood cancer	B-cell lymphoma	Overall Survival	Berlin (2003-2005)	Hummel	HG-U133A	218203_at	158	0.892405	0.0634795	-	0.577902	0.751279	0.0821322	1.09 [0.65 - 1.80]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	E-TABM-346	Blood cancer	DLBCL	Overall Survival	GELA (1998-2000)	Jais	HG-U133A	218203_at	53	0.698113	0.0865169	-	-0.764909	0.868537	-0.10355	0.90 [0.26 - 3.07]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	E-TABM-346	Blood cancer	DLBCL	Event Free Survival	GELA (1998-2000)	Jais	HG-U133A	218203_at	53	0.660377	0.0867692	-	-0.680634	0.769266	-0.17488	0.84 [0.26 - 2.70]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE16131-GPL96	Blood cancer	Follicular lymphoma	Overall Survival	NCI (1974-2001)	Dave	HG-U133A	218203_at	180	0.144444	0.224578	-	0.389215	0.529597	0.359659	1.43 [0.47 - 4.40]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE16131-GPL97	Blood cancer	Follicular lymphoma	Overall Survival	NCI (1974-2001)	Dave	HG-U133B	222556_at	180	0.838889	0.036489	0.403116	0.536415	0.620132	0.148373	1.16 [0.65 - 2.09]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE2658	Blood cancer	Multiple myeloma	Disease Specific Survival	Arkansas	Zhan	HG-U133_Plus_2	222556_at	559	0.418605	0.0597879	-	-0.375504	0.518469	-0.114776	0.89 [0.63 - 1.26]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE2658	Blood cancer	Multiple myeloma	Disease Specific Survival	Arkansas	Zhan	HG-U133_Plus_2	218203_at	559	0.364937	0.0870411	-	-0.343328	0.565454	-0.141456	0.87 [0.54 - 1.41]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE4271-GPL96	Brain cancer	Astrocytoma	Overall Survival	MDA	Phillips	HG-U133A	218203_at	77	0.181818	0.00957073	0.156206	0.968	0.170354	0.482208	1.62 [0.81 - 3.23]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE4271-GPL97	Brain cancer	Astrocytoma	Overall Survival	MDA	Phillips	HG-U133B	222556_at	77	0.857143	0.212948	-	0.434246	0.530829	0.211043	1.23 [0.64 - 2.39]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE7696	Brain cancer	Glioblastoma	Overall Survival	Lausanne	Murat	HG-U133_Plus_2	222556_at	70	0.871429	0.0189659	0.258059	-1.06144	0.316011	-0.482128	0.62 [0.24 - 1.58]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE7696	Brain cancer	Glioblastoma	Overall Survival	Lausanne	Murat	HG-U133_Plus_2	218203_at	70	0.314286	0.110093	-	-0.452958	0.671569	-0.134134	0.87 [0.47 - 1.63]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE4412-GPL96	Brain cancer	Glioma	Overall Survival	UCLA (1996-2003)	Freije	HG-U133A	218203_at	74	0.108108	0.0494132	0.488093	-0.795572	0.562383	-0.368874	0.69 [0.20 - 2.41]
GENE	ALG5	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)	None	GSE4412-GPL97	Brain cancer	Glioma	Overall Survival	UCLA (1996-2003)	Freije	HG-U133B	222556_at	74	0.162162	0.0375454	0.410634	-0.767657	0.98727	-0.00705539	0.99 [0.42 - 2.36]
